raceid	year	stcd	state	seat	party	redist	fr	law	candnumber	prez	votep	type	incname	candidate	candvotes	tvotes	candpct	winner	inc	definc	gender	qual	office	runoff
"201822110"	2018	"2211"	"michigan"	3	0	0	9	0	5	52.31999969482422	56.849998474121094	1	"TROTT, DAVE A."	"kesto_klint"	12213	87196	0.14006376266479492	0	0		0			0
"201643190_p"	2016	"4319"	"texas"	3	0	0	9	0	9	75.52000427246094	80.7300033569336	1	"NEUGEBAUER, RANDY"	"key_john_c"	1959	104146	0.018810132518410683	0	0		0			1
"201628030"	2016	"2803"	"nevada"	3	0	0	9	1	7	50.529998779296875	62.709999084472656	1	"HECK, JOE"	"khal_sami"	381	28146	0.013536559417843819	0	0		0			0
"201630080"	2016	"3008"	"new jersey"	1	0	0	0	4	1	22.12000274658203	19.75	0	"SIRES, ALBIO"	"khan_agha"	4679	4679	1.0	1	0		0			0
"201830100"	2018	"3010"	"new jersey"	1	0	0	0	4	1	13.05999755859375	12.170000076293945	0	"PAYNE, DONALD M. JR."	"khan_agha"	2292	2292	1.0	1	0		0			0
"201843021"	2018	"4302"	"texas"	3	1	0	9	0	5	45.130001068115234	37.27000045776367	1	"POE, TED"	"khorasani_ali_a"	2152	28692	0.075003482401371	0	0		0			0
"201613110"	2016	"1311"	"illinois"	1	0	0	0	0	3	37.540000915527344	46.540000915527344	1	"FOSTER, BILL"	"khouri_tonia"	22859	61884	0.36938464641571045	1	0		1	1		0
"201211021"	2012	"1102"	"hawaii"	2	1	1	9	0	6	72.77999877929688	74.0	1	"HIRONO, MAZIE"	"kia���aina_esther"	6681	114159	0.05852363631129265	0	0		1			0
"201232220"	2012	"3222"	"new york"	0	0	1	1	1	2	50.20000076293945	52.900001525878906	1	"HANNA, RICHARD"	"kicinski_michael_j"	4314	14941	0.28873568773269653	0	0		0			0
"201403010"	2014	"0301"	"arizona"	1	0	0	1	2	3	51.27000045776367	48.099998474121094	1	"KIRKPATRICK, ANN"	"kiehne_gary"	18407	52487	0.3506963551044464	0	0		0			0
"201603010"	2016	"0301"	"arizona"	2	0	0	9	2	6	50.58000183105469	47.38999938964844	1	"KIRKPATRICK, ANN"	"kiehne_gary"	14854	63376	0.23437894880771637	0	0		0			0
"201826011"	2018	"2601"	"montana"	0	1	0	2	0	6	38.88999938964844	41.91999816894531	1	"GIANFORTE, GREG"	"kier_grant"	27025	111897	0.24151675403118134	0	0		0			0
"201628041"	2016	"2804"	"nevada"	0	1	0	1	1	8	52.599998474121094	48.529998779296875	1	"HARDY, CRESENT"	"kihuen_ruben"	12221	30602	0.3993529975414276	1	0		0	1		0
"201222051"	2012	"2205"	"michigan"	2	1	1	9	0	1	61.310001373291016	54.5	0	"KILDEE, DALE"	"kildee_dan"	51840	51840	1.0	1	0		0	1		0
"201622051"	2016	"2205"	"michigan"	1	1	0	0	0	1	52.209999084472656	68.16000366210938	0	"KILDEE, DANIEL"	"kildee_daniel"	59090	59090	1.0	1	1		0	2	30	0
"201822051"	2018	"2205"	"michigan"	1	1	0	0	0	1	52.209999084472656	63.529998779296875	0	"KILDEE, DANIEL"	"kildee_daniel"	73996	73996	1.0	1	1		0	2	30	0
"201422051"	2014	"2205"	"michigan"	1	1	0	1	0	1	61.310001373291016	67.4000015258789	0	"KILDEE, DANIEL T."	"kildee_daniel_t"	46065	46065	1.0	1	1		0	2	30	0
"201233090_p"	2012	"3309"	"north carolina"	3	0	1	9	2	11	56.77000045776367	69.0	1	"MYRICK, SUE"	"killian_ric"	9691	92447	0.1048276275396347	0	0		0			1
"201235031"	2012	"3503"	"ohio"	4	1	1	9	0	4	70.69000244140625		1		"kilroy_mary_jo"	14369	41356	0.3474465608596802	0	0		1			0
"201830031"	2018	"3003"	"new jersey"	0	1	0	0	4	1	46.790000915527344	39.59000015258789	0	"MACARTHUR, TOM"	"kim_andy"	28514	28514	1.0	1	0		0			0
"201810071_r"	2018	"1007"	"georgia"	0	1	0	0	0	2	46.720001220703125	39.619998931884766	1	"WOODALL, ROB"	"kim_david"	7545	15659	0.48183152079582214	0	0		0			2
"201810071_p"	2018	"1007"	"georgia"	0	1	0	0	0	6	46.720001220703125	39.619998931884766	1	"WOODALL, ROB"	"kim_david"	8249	31752	0.2597946524620056	0	0		0			1
"201811011"	2018	"1101"	"hawaii"	2	1	0	9	0	7	67.41000366210938	75.98999786376953	1	"HANABUSA, COLLEEN"	"kim_donna_mercado"	21563	118705	0.1816519945859909	0	0		1			0
"201411011"	2014	"1101"	"hawaii"	2	1	0	9	0	7	70.62000274658203	54.599998474121094	1	"HANABUSA, COLLEEN"	"kim_donna_mercado"	33678	118575	0.2840227782726288	0	0		1			0
"201611011"	2016	"1101"	"hawaii"	2	1	0	9	0	7	67.41000366210938	51.93000030517578	1		"kim_howard"	2750	92095	0.029860470443964005	0	0		0			0
"201838050"	2018	"3805"	"pennsylvania"	3	0	1	9	1	1	35.459999084472656		0		"kim_pearl"	34352	34352	1.0	1	0		1			0
"201809220"	2018	"0922"	"florida"	1	0	0	0	1	3	41.91999816894531	41.060001373291016	1	"DEUTCH, TED"	"kimaz_nicholas"	14245	34919	0.40794411301612854	1	0		0			0
"201633040"	2016	"3304"	"north carolina"	1	0	1	0	2	2	29.25	25.25	1	"PRICE, DAVID E."	"kimball_teiji"	4399	15346	0.2866545021533966	0	0		0			0
"201840040_p"	2018	"4004"	"south carolina"	3	0	0	9	0	13	63.56999969482422	68.41999816894531	1	"GOWDY, TREY"	"kimbrell_joshua"	7465	67090	0.11126844584941864	0	0		0			1
"201232091"	2012	"3209"	"new york"	1	1	1	0	1	2	85.97000122070312	90.30000305175781	1	"CLARKE, YVETTE D."	"kinard_sylvia_g"	1993	17062	0.11680928617715836	0	0		1			0
"201449031"	2014	"4903"	"wisconsin"	1	1	0	0	0	1	55.58000183105469	64.0999984741211	0	"KIND, RON"	"kind_ron"	28783	28853	0.9975739121437073	1	1		0	2	30	0
"201649031"	2016	"4903"	"wisconsin"	1	1	0	0	0	2	47.61000061035156	56.52000045776367	1	"KIND, RON"	"kind_ron"	33320	41016	0.8123658895492554	1	1		0	2	30	0
"201849031"	2018	"4903"	"wisconsin"	1	1	0	0	0	1	47.61000061035156		0	"KIND, RON"	"kind_ron"	59643	59775	0.9977917075157166	1	1		0	2	30	0
"201249031"	2012	"4903"	"wisconsin"	1	1	1	0	0	1	55.58000183105469	52.0	0	"KIND, RON"	"kind_ron"	19755	19782	0.9986351132392883	1	1		0	2	30	0
"201609161"	2016	"0916"	"florida"	0	1	1	0	1	2	44.470001220703125	38.40999984741211	1		"king_brent"	9782	41169	0.2376059591770172	0	0		0			0
"201243330"	2012	"4333"	"texas"	4	0	1	9	0	2	27.349998474121094		1		"king_charles"	2104	5810	0.36213424801826477	0	0		0			0
"201449040"	2014	"4904"	"wisconsin"	1	0	0	0	0	2	24.019996643066406	25.600000381469727	1	"MOORE, GWEN"	"king_david_d"	855	4250	0.2011764645576477	0	0		0			0
"201838111"	2018	"3811"	"pennsylvania"	0	1	1	1	1	1	36.45000076293945		0	"SMUCKER, LLOYD K."	"king_jessica"	22892	22892	1.0	1	0		1			0
"201232020"	2012	"3202"	"new york"	0	0	1	0	1	1	47.77000045776367	72.0	0	"KING, PETE"	"king_pete"	1	1	1.0	1	1		0	2	30	0
"201432020"	2014	"3202"	"new york"	0	0	0	0	1	1	47.77000045776367	58.70000076293945	0	"KING, PETER T."	"king_peter_t"	1	1	1.0	1	1		0	2	30	0
"201632020"	2016	"3202"	"new york"	0	0	0	0	1	1	54.70000076293945	69.4800033569336	0	"KING, PETER T."	"king_peter_t"	1	1	1.0	1	1		0	2	30	0
"201832020"	2018	"3202"	"new york"	0	0	0	0	1	1	54.70000076293945	62.04999923706055	0	"KING, PETER T."	"king_peter_t"	1	1	1.0	1	1		0	2	30	0
"201615040"	2016	"1504"	"iowa"	0	0	0	0	4	2	64.50999450683594	61.68000030517578	1	"KING, STEVE"	"king_steve"	29098	45019	0.646349310874939	1	1		0	2	30	0
"201815040"	2018	"1504"	"iowa"	0	0	0	0	4	2	64.50999450683594	61.31999969482422	1	"KING, STEVE"	"king_steve"	28053	37534	0.7474023699760437	1	1		0	2	30	0
"201215040"	2012	"1504"	"iowa"	0	0	1	0	4	1	54.099998474121094	67.0999984741211	0	"KING, STEVE"	"king_steve"	38238	38658	0.9891355037689209	1	1		0	2	30	0
"201415040"	2014	"1504"	"iowa"	0	0	0	0	4	1	54.099998474121094	54.099998474121094	0	"KING, STEVE"	"king_steve"	43098	43480	0.9912143349647522	1	1		0	2	30	0
"201635080"	2016	"3508"	"ohio"	0	0	0	3	0	15	68.02999877929688	71.05999755859375	1	"BOEHNER, JOHN A."	"king_terri"	2970	132697	0.022381817921996117	0	0		1			0
"201210030"	2012	"1003"	"georgia"	0	0	1	0	0	3	66.6300048828125	69.5	1	"WESTMORELAND, LYNN A."	"kingsley_kent"	12517	90421	0.13843023777008057	0	0		0			0
"201632241"	2016	"3224"	"new york"	0	1	0	1	1	3	51.90999984741211	40.400001525878906	1	"KATKO, JOHN M."	"kingson_eric"	3994	13068	0.305632084608078	0	0		0			0
"201210010"	2012	"1001"	"georgia"	0	0	1	0	0	1	56.52000045776367	71.5999984741211	0	"KINGSTON, JACK"	"kingston_jack"	61353	61353	1.0	1	1		0	2	30	0
"201220070"	2012	"2007"	"maryland"	1	0	1	0	1	2	22.839996337890625	23.299999237060547	1	"CUMMINGS, ELIJAH E."	"kinsey_m_justin"	4695	15544	0.3020457923412323	0	0		0			0
"201613160"	2016	"1316"	"illinois"	0	0	0	0	0	1	59.16999816894531	70.62000274658203	0	"KINZINGER, ADAM"	"kinzinger_adam"	101421	101423	0.9999802708625793	1	1		0	2	30	0
"201413160"	2014	"1316"	"illinois"	0	0	0	0	0	2	53.91999816894531	61.79999923706055	1	"KINZINGER, ADAM"	"kinzinger_adam"	56593	72151	0.7843688726425171	1	1		0	2	30	0
"201213160"	2012	"1316"	"illinois"	0	0	1	1	0	2	53.91999816894531	57.5	1	"KINZINGER, ADAM"	"kinzinger_adam"	45546	84435	0.5394208431243896	1	1		0	2	30	0
"201813160"	2018	"1316"	"illinois"	0	0	0	0	0	2	59.16999816894531		1	"KINZINGER, ADAM"	"kinzinger_adam"	44878	66120	0.678735613822937	1	1		0	2	30	0
"201613060"	2016	"1306"	"illinois"	0	0	0	0	0	2	46.25	67.13999938964844	1	"ROSKAM, PETER J."	"kinzler_gordon_jay"	37834	121178	0.31221839785575867	0	0		0			0
"201830120"	2018	"3012"	"new jersey"	1	0	0	0	4	1	32.849998474121094	33.75	0	"COLEMAN, BONNIE WATSON"	"kipnis_daryl"	9776	9776	1.0	1	0		0			0
"201838051"	2018	"3805"	"pennsylvania"	3	1	1	9	1	10	64.54000091552734		1		"kirkland_thaddeus"	2420	60691	0.039874117821455	0	0		0			0
"201406040"	2014	"0604"	"colorado"	3	0	0	9	4	4	59.880001068115234	61.400001525878906	1	"GARDNER, CORY"	"kirkmeyer_barbara"	12155	74024	0.1642034947872162	0	0		1			0
"201403011"	2014	"0301"	"arizona"	1	1	0	1	2	1	48.72999954223633	51.900001525878906	0	"KIRKPATRICK, ANN"	"kirkpatrick_ann"	51393	51393	1.0	1	1		1	2	30	0
"201803021"	2018	"0302"	"arizona"	3	1	0	9	2	7	52.599998474121094	43.040000915527344	1	"MCSALLY, MARTHA"	"kirkpatrick_ann"	33938	81093	0.4185071587562561	1	0		1	3		0
"201203011"	2012	"0301"	"arizona"	4	1	1	1	2	2	48.72999954223633	45.400001525878906	1		"kirkpatrick_ann"	33831	53078	0.6373827457427979	1	0		1	1		0
"201233081"	2012	"3308"	"north carolina"	1	1	1	0	2	2	41.369998931884766	54.79999923706055	1	"KISSELL, LARRY"	"kissell_larry"	45987	63380	0.725575864315033	1	1		0	2	30	0
"201438161"	2014	"3816"	"pennsylvania"	0	1	0	0	1	2	46.90999984741211	41.599998474121094	1	"PITTS, JOSEPH R."	"kittappa_raja"	8541	22927	0.3725301921367645	0	0		0			0
"201646091"	2016	"4609"	"virginia"	0	1	0	0	0	1	28.40999984741211		0	"GRIFFITH, H. MORGAN"	"kitts_derek"	1	1	1.0	1	0		0			0
"201622140"	2016	"2214"	"michigan"	1	0	0	1	0	1	18.769996643066406	20.190000534057617	0	"LAWRENCE, BRENDA"	"klausner_howard"	10964	10964	1.0	1	0		0			0
"201430031"	2014	"3003"	"new jersey"	3	1	0	9	4	3	52.31999969482422	45.5	1	"RUNYAN, JON"	"kleinhendler_howard"	1705	14830	0.1149696558713913	0	0		0			0
"201830021"	2018	"3002"	"new jersey"	3	1	0	9	4	4	47.619998931884766	38.599998474121094	1	"LOBIONDO, FRANK A."	"kleinman_nathan"	2467	29658	0.08318160474300385	0	0		0			0
"201435101"	2014	"3510"	"ohio"	0	1	0	0	0	2	49.029998779296875	38.599998474121094	1	"TURNER, MICHAEL R."	"klepinger_robert"	9645	17300	0.5575144290924072	1	0		0			0
"201635101"	2016	"3510"	"ohio"	0	1	0	0	0	1	46.16999816894531	32.599998474121094	0	"TURNER, MIKE R."	"klepinger_robert"	51854	51854	1.0	1	0		0			0
"201835101"	2018	"3510"	"ohio"	0	1	0	0	0	3	46.16999816894531	33.77000045776367	1	"TURNER, MICHAEL R."	"klepinger_robert"	8814	34435	0.25596049427986145	0	0		0			0
"201801061"	2018	"0106"	"alabama"	0	1	0	0	0	1	26.93000030517578	25.440000534057617	0	"PALMER, GARY"	"kline_danner"	1	1	1.0	1	0		0			0
"201223020"	2012	"2302"	"minnesota"	0	0	1	0	0	2	49.95000076293945	63.400001525878906	1	"KLINE, JOHN"	"kline_john"	15859	18631	0.8512157201766968	1	1		0	2	30	0
"201423020"	2014	"2302"	"minnesota"	0	0	0	0	0	1	49.95000076293945	54.099998474121094	0	"KLINE, JOHN"	"kline_john"	18236	18236	1.0	1	1		0	2	30	0
"201243310"	2012	"4331"	"texas"	0	0	1	0	0	2	60.880001068115234		1	"CARTER, JOHN"	"klingemann_eric"	10400	43317	0.2400904893875122	0	0		0			0
"201836041_p"	2018	"3604"	"oklahoma"	0	1	0	0	2	4	30.110000610351562	27.25	1	"COLE, TOM"	"klutts_roxann"	12493	74959	0.16666443645954132	0	0		1			1
"201240051"	2012	"4005"	"south carolina"	0	1	1	1	0	1	44.16999816894531	44.79999923706055	0	"MULVANEY, MICK"	"knott_joyce"	1	1	1.0	1	0		1			0
"201220030"	2012	"2003"	"maryland"	1	0	1	0	1	4	38.040000915527344	37.099998474121094	1	"SARBANES, JOHN"	"knowles_eric_delano"	6845	20463	0.33450618386268616	1	0		0			0
"201625050"	2016	"2505"	"missouri"	1	0	0	0	0	4	42.869998931884766	46.56999969482422	1	"CLEAVER, EMANUEL"	"knox_berton_a"	2166	41297	0.05244933068752289	0	0		0			0
"201425050"	2014	"2505"	"missouri"	1	0	0	0	0	4	40.08000183105469	37.900001525878906	1	"CLEAVER, EMANUEL"	"knox_berton_a"	1453	35885	0.04049045592546463	0	0		0			0
"201828021"	2018	"2802"	"nevada"	0	1	0	0	1	6	43.290000915527344	38.779998779296875	1	"AMODEI, MARK"	"koble_clint"	9453	36175	0.2613130509853363	1	0		0			0
"201425010"	2014	"2501"	"missouri"	1	0	0	0	0	3	19.12999725341797	18.5	1	"CLAY, WILLIAM LACY"	"koehr_david"	2833	10688	0.265063613653183	0	0		0			0
"201225021"	2012	"2502"	"missouri"	3	1	1	9	0	4	42.029998779296875	30.0	1	"AKIN, TODD"	"koenen_glenn"	7894	27815	0.28380370140075684	1	0		0			0
"201228021"	2012	"2802"	"nevada"	0	1	1	2	1	3	45.849998474121094	34.0	1	"AMODEI, MARK"	"koepnick_samuel"	8865	21874	0.4052756726741791	1	0		0			0
"201209060"	2012	"0906"	"florida"	4	0	1	9	1	7	58.220001220703125		1		"kogut_william_billy"	628	62120	0.010109465569257736	0	0		0			0
"201821031"	2018	"2103"	"massachusetts"	2	1	0	9	2	10	62.18000030517578	68.7699966430664	1	"TSONGAS, NICOLA S."	"koh_dan_arrigg"	18435	85669	0.21518869698047638	0	0		0			0
"201849061"	2018	"4906"	"wisconsin"	0	1	0	0	0	1	41.060001373291016	39.459999084472656	0	"GROTHMAN, GLENN S."	"kohl_dan"	41862	41934	0.9982830286026001	1	0		0			0
"201806041"	2018	"0604"	"colorado"	0	1	0	0	4	2	37.400001525878906	33.25	1	"BUCK, KEN"	"kohne_chase"	20269	57389	0.35318616032600403	0	0		0			0
"201209050"	2012	"0905"	"florida"	1	0	1	0	1	1	28.300003051757812	35.0	0	"BROWN, CORRINE"	"kolb_leanne"	1	1	1.0	1	0		1			0
"201409111"	2014	"0911"	"florida"	0	1	0	0	1	1	40.61000061035156	35.5	0	"NUGENT, RICHARD B."	"koller_david_c"	1	1	1.0	1	0		0			0
"201609111"	2016	"0911"	"florida"	0	1	1	0	1	1	33.400001525878906	33.34000015258789	0		"koller_david_c"	1	1	1.0	1	0		0			0
"201422040"	2014	"2204"	"michigan"	3	0	0	9	0	3	54.040000915527344	65.30000305175781	1	"CAMP, DAVE"	"konetchy_peter_d"	7408	65651	0.11283910274505615	0	0		0			0
"201650010"	2016	"5001"	"wyoming"	3	0	0	9	4	9	75.69999694824219	74.94000244140625	1	"LUMMIS, CYNTHIA M."	"konsmo_mike"	1363	88082	0.015474217012524605	0	0		0			0
"201433060_p"	2014	"3306"	"north carolina"	3	0	0	9	2	9	58.279998779296875	60.900001525878906	1	"COBLE, HOWARD"	"kopf_kenneth_albert_kenn"	510	44136	0.011555192992091179	0	0		0			1
"201843211_p"	2018	"4321"	"texas"	3	1	0	9	0	4	44.7400016784668	39.0	1	"SMITH, LAMAR"	"kopser_joseph"	14787	50932	0.2903282940387726	0	0		0			1
"201843211_r"	2018	"4321"	"texas"	3	1	0	9	0	2	44.7400016784668	39.0	1	"SMITH, LAMAR"	"kopser_joseph"	14765	25487	0.5793149471282959	1	0		0			2
"201213120"	2012	"1312"	"illinois"	2	0	1	9	0	3	49.22999954223633	37.900001525878906	1	"COSTELLO, JERRY"	"kormos_theresa"	3811	45404	0.08393533527851105	0	0		1			0
"201446081"	2014	"4608"	"virginia"	2	1	0	9	0	10	68.62000274658203	67.9000015258789	1	"MORAN, JAMES P. JR."	"korpe_satish_w"	42	38864	0.0010806916980072856	0	0		0			0
"201203020"	2012	"0302"	"arizona"	1	0	1	3	2	2	50.7599983215332	49.20000076293945	1	"BARBER, RON"	"koskiniemi_mark"	11828	64637	0.182991161942482	0	0		0			0
"201430071"	2014	"3007"	"new jersey"	0	1	0	0	4	1	46.86000061035156	41.20000076293945	0	"LANCE, LEONARD"	"kovach_janice"	8768	8768	1.0	1	0		1	1		0
"201208010"	2012	"0801"	"delaware"	1	0	0	1	1	2	40.56999969482422	42.0	1	"CARNEY, JOHN C. JR."	"kovach_thomas_h"	15018	22906	0.6556360721588135	1	0		0			0
"201803021"	2018	"0302"	"arizona"	3	1	0	9	2	7	52.599998474121094	43.040000915527344	1	"MCSALLY, MARTHA"	"kovacs_billy"	5350	81093	0.06597363203763962	0	0		0			0
"201822110"	2018	"2211"	"michigan"	3	0	0	9	0	5	52.31999969482422	56.849998474121094	1	"TROTT, DAVE A."	"kowall_mike"	16011	87196	0.18362081050872803	0	0		0			0
"201827030"	2018	"2703"	"nebraska"	0	0	0	0	2	4	71.11000061035156		1	"SMITH, ADRIAN"	"kowalski_arron"	4461	77390	0.0576431080698967	0	0		0			0
"201609180"	2016	"0918"	"florida"	2	0	1	9	1	6	54.720001220703125	40.220001220703125	1		"kozell_rick"	4334	63452	0.06830359995365143	0	0		0			0
"201822041"	2018	"2204"	"michigan"	0	1	0	0	0	2	36.84000015258789	34.22999954223633	1	"MOOLENAAR, JOHN"	"kozicki_zigmond"	16261	48524	0.3351125121116638	0	0		0			0
"201843041"	2018	"4304"	"texas"	0	1	0	0	0	2	22.43000030517578		1	"RATCLIFFE, JOHN"	"krantz_catherine"	9040	13174	0.6862000823020935	1	0		1			0
"201235090"	2012	"3509"	"ohio"	1	0	1	0	0	2	31.37000274658203	41.0	1	"KAPTUR, MARCY"	"kraus_steven"	14323	29489	0.48570653796195984	0	0		0			0
"201635090"	2016	"3509"	"ohio"	1	0	0	0	0	3	38.34000015258789	32.20000076293945	1	"KAPTUR, MARCY"	"kraus_steven_w"	16966	47087	0.3603117763996124	0	0		0			0
"201835090"	2018	"3509"	"ohio"	1	0	0	0	0	3	38.34000015258789	31.309999465942383	1	"KAPTUR, MARCY"	"kraus_steven_w"	10373	20978	0.49447038769721985	1	0		0	1		0
"201443260"	2014	"4326"	"texas"	0	0	0	0	0	3	68.77000427246094	70.4000015258789	1	"BURGESS, MICHAEL C."	"krause_joel_a"	6433	41040	0.15674951672554016	0	0		0			0
"201643260"	2016	"4326"	"texas"	0	0	0	0	0	3	63.900001525878906		1	"BURGESS, MICHAEL C."	"krause_joel_a"	13201	92750	0.14232884347438812	0	0		0			0
"201409010"	2014	"0901"	"florida"	0	0	0	0	1	2	69.45999908447266	71.9000015258789	1	"MILLER, JEFF"	"krause_john_e"	14660	59444	0.24661867320537567	0	0		0			0
"201843210_p"	2018	"4321"	"texas"	3	0	0	9	0	18	55.2599983215332	61.0	1	"SMITH, LAMAR"	"krause_ryan"	2300	71789	0.032038334757089615	0	0		0			1
"201841010"	2018	"4101"	"south dakota"	3	0	0	9	1	3	65.99000549316406	64.0999984741211	1	"NOEM, KRISTI"	"krebs_shantel"	29551	100711	0.29342377185821533	0	0		1			0
"201209190"	2012	"0919"	"florida"	4	0	1	9	1	6	60.970001220703125		1		"kreegel_paige"	13167	74391	0.17699721455574036	0	0		1			0
"201835050"	2018	"3505"	"ohio"	0	0	0	0	0	3	63.310001373291016	70.9000015258789	1	"LATTA, BOB"	"kreienkamp_bob"	5897	62014	0.09509143233299255	0	0		0			0
"201249071"	2012	"4907"	"wisconsin"	0	1	1	1	0	1	48.43000030517578	46.0	0	"DUFFY, SEAN"	"kreitlow_pat"	16053	16072	0.9988178014755249	1	0		0	1		0
"201235021"	2012	"3502"	"ohio"	3	1	1	9	0	2	44.40999984741211	37.099998474121094	1	"SCHMIDT, JEAN"	"krikorian_david"	10114	20289	0.4984967112541199	0	0		0			0
"201213081"	2012	"1308"	"illinois"	0	1	1	1	0	2	58.38999938964844	49.900001525878906	1	"WALSH, JOE"	"krishnamoorthi_raja"	8736	25833	0.3381721079349518	0	0		0			0
"201613081"	2016	"1308"	"illinois"	2	1	0	9	0	3	61.47999954223633	55.72999954223633	1	"DUCKWORTH, TAMMY"	"krishnamoorthi_raja"	44950	78880	0.5698529481887817	1	0		0			0
"201813081"	2018	"1308"	"illinois"	1	1	0	1	0	1	61.47999954223633	58.310001373291016	0	"KRISHNAMOORTHI, RAJA"	"krishnamoorthi_raja"	44042	44042	1.0	1	1		0	2	30	0
"201449071"	2014	"4907"	"wisconsin"	0	1	0	0	0	2	48.43000030517578	43.79999923706055	1	"DUFFY, SEAN P."	"krsiean_mike"	5256	23911	0.21981514990329742	0	0		0			0
"201220060"	2012	"2006"	"maryland"	0	0	1	0	1	8	43.470001220703125	64.9000015258789	1	"BARTLETT, ROSCOE G."	"krysztoforski_joseph_t"	3073	40375	0.07611145824193954	0	0		0			0
"201243060"	2012	"4306"	"texas"	0	0	1	0	0	4	58.65999984741211	67.9000015258789	1	"BARTON, JOE"	"kuchar_frank_c"	4725	41427	0.1140560507774353	0	0		0			0
"201443060"	2014	"4306"	"texas"	0	0	0	0	0	2	58.65999984741211	59.70000076293945	1	"BARTON, JOE"	"kuchar_frank_c"	12272	44890	0.273379385471344	0	0		0			0
"201821050"	2018	"2105"	"massachusetts"	1	0	0	0	2	2	27.050003051757812		1	"CLARK, KATHERINE M."	"kuchnir_louis"	6763	18773	0.36025142669677734	0	0		0			0
"201235091"	2012	"3509"	"ohio"	1	1	1	0	0	3	68.62999725341797	59.0	1	"KUCINICH, DENNIS J."	"kucinich_dennis_j"	30564	76366	0.4002304673194885	0	1		0	2	30	0
"201630121"	2016	"3012"	"new jersey"	1	1	0	1	4	2	67.1500015258789	62.540000915527344	1	"COLEMAN, BONNIE WATSON"	"kucsma_alexander_j"	4525	71004	0.06372880190610886	0	0		0			0
"201214031"	2012	"1403"	"indiana"	0	1	1	0	0	6	36.349998474121094	34.5	1	"STUTZMAN, MARLIN A."	"kuhnle_justin"	1265	12523	0.1010141372680664	0	0		0			0
"201414031"	2014	"1403"	"indiana"	0	1	0	0	0	3	36.349998474121094	33.0	1	"STUTZMAN, MARLIN A."	"kuhnle_justin"	2893	8295	0.3487643301486969	1	0		0			0
"201243150_p"	2012	"4315"	"texas"	1	0	1	0	0	4	41.959999084472656	42.79999923706055	1	"HINOJOSA, RUBE��N"	"kuiken_jim"	2124	14366	0.14784908294677734	0	0		0			1
"201843221_r"	2018	"4322"	"texas"	0	1	0	0	0	2	45.900001525878906	40.47999954223633	1	"OLSON, PETE"	"kulkarni_sri_preston"	9517	15322	0.621133029460907	1	0		0			2
"201843221_p"	2018	"4322"	"texas"	0	1	0	0	0	5	45.900001525878906	40.47999954223633	1	"OLSON, PETE"	"kulkarni_sri_preston"	9515	29878	0.31846174597740173	0	0		0			1
"201416031"	2014	"1603"	"kansas"	0	1	0	0	4	2	45.15999984741211		1	"YODER, KEVIN"	"kultala_kelly"	14189	20713	0.6850287318229675	1	0		1	1		0
"201622111"	2016	"2211"	"michigan"	0	1	0	1	0	1	47.68000030517578	42.0	0	"TROTT, DAVE A."	"kumar_anil"	29349	29349	1.0	1	0		0			0
"201422111"	2014	"2211"	"michigan"	3	1	0	9	0	4	47.279998779296875	46.599998474121094	1	"BENTIVOLIO, KERRY"	"kumar_anil"	12479	39197	0.3183661997318268	0	0		0			0
"201822080"	2018	"2208"	"michigan"	0	0	0	0	0	2	53.540000915527344	58.849998474121094	1	"BISHOP, MIKE"	"kumar_lokesh"	6254	81657	0.07658866047859192	0	0		0			0
"201435011"	2014	"3501"	"ohio"	0	1	0	0	0	2	46.90999984741211	39.400001525878906	1	"CHABOT, STEVE"	"kundrata_fred"	7369	13183	0.558977484703064	1	0		0			0
"201235020"	2012	"3502"	"ohio"	3	0	1	9	0	5	55.59000015258789	62.900001525878906	1	"SCHMIDT, JEAN"	"kundrata_fred"	2999	87168	0.034404829144477844	0	0		0			0
"201635011"	2016	"3501"	"ohio"	0	1	0	0	0	3	46.560001373291016	36.779998779296875	1	"CHABOT, STEVE"	"kundrata_fred"	11944	58172	0.20532214641571045	0	0		0			0
"201838080"	2018	"3808"	"pennsylvania"	1	0	1	0	1	3	54.900001525878906		1	"CARTWRIGHT, MATT"	"kuniegel_robert"	5233	31405	0.16662952303886414	0	0		0			0
"201449030"	2014	"4903"	"wisconsin"	1	0	0	0	0	3	44.41999816894531	35.900001525878906	1	"KIND, RON"	"kurtz_tony"	13552	23903	0.5669581294059753	1	0		0			0
"201432071"	2014	"3207"	"new york"	1	1	0	0	1	2	89.55999755859375		1	"VELAZQUEZ, NYDIA"	"kurzon_jeff"	1796	9507	0.18891343474388123	0	0		0			0
"201632071"	2016	"3207"	"new york"	1	1	0	0	1	3	89.30999755859375	90.83000183105469	1	"VELAZQUEZ, NYDIA"	"kurzon_jeff"	1736	16459	0.10547421127557755	0	0		0			0
"201809150"	2018	"0915"	"florida"	3	0	0	9	1	5	55.20000076293945	57.459999084472656	1	"ROSS, DENNIS A."	"kushmer_danny"	4067	60958	0.06671807169914246	0	0		0			0
"201429021"	2014	"2902"	"new hampshire"	1	1	0	1	3	1	54.90999984741211	52.5	0	"KUSTER, ANN M."	"kuster_ann_m"	21269	21569	0.986091136932373	1	1		1	2	30	0
